week_of_year,duration_sec,views,likes,comments,shares,saves,engagement_rate,upload_hour,dislikes,comment_ratio,share_rate,save_rate,like_dislike_ratio,creator_avg_views,title_length,has_emoji,avg_watch_time_sec,completion_rate,is_weekend,engagement_total,like_rate,dislike_rate,engagement_per_1k,engagement_like_rate,engagement_comment_rate,engagement_share_rate,publish_month,publish_day,platform_tiktok,platform_youtube,country_ae,country_ar,country_au,country_br,country_ca,country_cn,country_co,country_de,country_eg,country_es,country_fr,country_gb,country_id,country_in,country_it,country_jp,country_ke,country_kr,country_ma,country_mx,country_ng,country_nl,country_ph,country_pl,country_ru,country_sa,country_se,country_tr,country_us,country_za,region_africa,region_asia,region_europe,region_north america,region_oceania,region_south america,language_ar,language_de,language_en,language_es,language_fr,language_hi,language_id,language_it,language_ja,language_ko,language_nl,language_pl,language_pt,language_ru,language_sv,language_sw,language_tl,language_tr,language_zh,category_art,category_automotive,category_beauty,category_comedy,category_diy,category_education,category_fashion,category_finance,category_fitness,category_food,category_gaming,category_lifestyle,category_music,category_news,category_pets,category_science,category_sports,category_tech,category_travel,hashtag_#ai,hashtag_#beauty,hashtag_#booktok,hashtag_#cattok,hashtag_#coding,hashtag_#comedy,hashtag_#cover,hashtag_#crafts,hashtag_#dance,hashtag_#dancechallenge,hashtag_#diy,hashtag_#dogtok,hashtag_#esports,hashtag_#fashion,hashtag_#foodie,hashtag_#football,hashtag_#fyp,hashtag_#gameclip,hashtag_#gaming,hashtag_#grwm,hashtag_#hiddengems,hashtag_#learnontiktok,hashtag_#lifehacks,hashtag_#lifestyle,hashtag_#makeup,hashtag_#morningroutine,hashtag_#motivation,hashtag_#music,hashtag_#ootd,hashtag_#pets,hashtag_#recipe,hashtag_#relatable,hashtag_#skincare,hashtag_#sports,hashtag_#streamer,hashtag_#streetfood,hashtag_#studywithme,hashtag_#tech,hashtag_#travel,hashtag_#wanderlust,hashtag_#workout,sound_type_licensed,sound_type_original,sound_type_trending,device_type_android,device_type_ios,device_type_web,genre_beauty,genre_comedy,genre_dance,genre_diy,genre_education,genre_fashion,genre_food,genre_gaming,genre_lifestyle,genre_music,genre_pets,genre_sports,genre_tech,genre_travel,publish_dayofweek_friday,publish_dayofweek_monday,publish_dayofweek_saturday,publish_dayofweek_sunday,publish_dayofweek_thursday,publish_dayofweek_tuesday,publish_dayofweek_wednesday,publish_period_afternoon,publish_period_evening,publish_period_morning,publish_period_night,event_season_backtoschool,event_season_holidayseason,event_season_ramadan,event_season_regular,event_season_summerbreak,creator_tier_micro,creator_tier_mid,season_fall,season_spring,season_summer,season_winter,device_brand_desktop,device_brand_huawei,device_brand_iphone,device_brand_oppo,device_brand_other,device_brand_pixel,device_brand_samsung,device_brand_vivo,device_brand_xiaomi,traffic_source_external,traffic_source_following,traffic_source_foryou,traffic_source_home,traffic_source_search,traffic_source_suggested,trend_label
1,36,313561,8115,646,886,507,0.032383,13,633,0.00206,0.002826,0.001617,12.799685,103134.2,28,1,24.9,0.692,1,10154,0.02588,0.002019,32.383,0.0258801317765921,0.0020602051913343,0.0028256065008084,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,declining
33,22,14145,856,63,67,94,0.076352,22,41,0.004454,0.004737,0.006645,20.380952,89086.7,27,1,16.8,0.764,1,1080,0.060516,0.002899,76.352,0.0605160834217037,0.0044538706256627,0.0047366560622127,8,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,stable
25,90,194613,13937,1182,1411,3044,0.100579,22,998,0.006074,0.00725,0.015641,13.950951,107610.4,24,0,59.0,0.656,1,19574,0.071614,0.005128,100.579,0.0716139209610868,0.0060735922060705,0.0072502864659606,6,21,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,seasonal
16,64,117353,5461,591,669,575,0.062171,22,756,0.005036,0.005701,0.0049,7.214003,85788.7,31,1,32.6,0.509,1,7296,0.046535,0.006442,62.171,0.0465348137670106,0.0050360877012091,0.0057007490221809,4,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,stable
13,24,35849,2469,357,187,158,0.088454,15,39,0.009958,0.005216,0.004407,61.725,89206.3,23,1,19.2,0.8,1,3171,0.068872,0.001088,88.454,0.0688722140087589,0.0099584367764791,0.0052163240257747,3,28,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,seasonal
3,40,30965,1029,118,86,133,0.044114,15,28,0.003811,0.002777,0.004295,35.482759,72836.1,23,0,20.8,0.52,1,1366,0.033231,0.000904,44.114,0.0332310673340868,0.0038107540771839,0.0027773292426933,1,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,seasonal
25,51,112436,4474,524,508,409,0.052608,17,173,0.00466,0.004518,0.003638,25.712644,87560.6,29,1,36.8,0.722,1,5915,0.039792,0.001539,52.608,0.0397915258458145,0.0046604290440784,0.0045181258671599,6,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,seasonal
10,42,95687,7111,957,844,469,0.098038,11,116,0.010001,0.00882,0.004901,60.777778,97157.3,18,1,28.7,0.683,1,9381,0.074315,0.001212,98.038,0.0743152152329992,0.0100013585962565,0.008820424927106,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,stable
34,47,26255,1602,169,204,312,0.087107,21,48,0.006437,0.00777,0.011883,32.693878,90412.1,23,0,36.1,0.768,0,2287,0.061017,0.001828,87.107,0.0610169491525423,0.0064368691677775,0.0077699485812226,8,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,declining
26,36,10220,681,75,79,44,0.086008,7,14,0.007339,0.00773,0.004305,45.4,72836.1,29,1,27.9,0.775,0,879,0.066634,0.00137,86.008,0.0666340508806262,0.0073385518590998,0.0077299412915851,6,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,seasonal
33,44,139158,6955,457,764,430,0.061843,23,936,0.003284,0.00549,0.00309,7.422625,87354.2,12,0,27.9,0.634,1,8606,0.049979,0.006726,61.843,0.0499791603788499,0.003284036850199,0.0054901622616019,8,15,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,stable
32,33,12388,613,44,51,37,0.060139,19,47,0.003552,0.004117,0.002987,12.770833,66324.2,23,0,18.3,0.555,1,745,0.049483,0.003794,60.139,0.0494833710041976,0.0035518243461414,0.0041168873103002,8,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,declining
24,25,69050,6438,638,746,411,0.119232,18,169,0.00924,0.010804,0.005952,37.870588,91443.2,20,0,17.0,0.68,0,8233,0.093237,0.002448,119.232,0.0932367849384504,0.0092396813902968,0.0108037653874004,6,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,seasonal
27,18,25857,3577,479,323,230,0.17825,8,126,0.018525,0.012492,0.008895,28.165354,127261.5,27,0,9.6,0.533,1,4609,0.138338,0.004873,178.25,0.1383377808717175,0.0185249642263216,0.0124917817225509,7,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,declining
27,15,76166,7077,859,557,447,0.117375,2,71,0.011278,0.007313,0.005869,98.291667,101280.2,22,1,9.0,0.6,0,8940,0.092915,0.000932,117.375,0.0929154740960533,0.0112779980568757,0.0073129742929916,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,declining
10,26,88287,4601,642,512,303,0.068617,22,663,0.007272,0.005799,0.003432,6.929217,71821.7,29,0,14.0,0.538,0,6058,0.052114,0.00751,68.617,0.052114127787783,0.007271738761086,0.0057992682954455,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,seasonal
32,54,145005,13103,1573,1483,850,0.117299,23,483,0.010848,0.010227,0.005862,27.072314,139280.8,26,1,30.8,0.57,0,17009,0.090362,0.003331,117.299,0.090362401296507,0.0108479017964897,0.0102272335436709,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,stable
4,36,280912,12734,1738,981,813,0.057904,9,1605,0.006187,0.003492,0.002894,7.929016,150519.5,18,1,24.2,0.672,0,16266,0.045331,0.005714,57.904,0.0453309221393176,0.0061869909437831,0.0034921968445634,1,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,rising
23,21,112235,6222,639,659,720,0.073417,19,213,0.005693,0.005872,0.006415,29.074766,132493.2,22,0,10.4,0.495,0,8240,0.055437,0.001898,73.417,0.0554372521940571,0.0056934111462556,0.0058716086782198,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,rising
17,26,199708,5755,540,670,366,0.036709,19,680,0.002704,0.003355,0.001833,8.450808,149855.5,20,0,17.4,0.669,0,7331,0.028817,0.003405,36.709,0.0288170729264726,0.002703947763735,0.0033548981513008,4,24,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,stable
20,36,42017,1944,171,155,337,0.062046,7,32,0.00407,0.003689,0.008021,58.909091,85706.8,28,1,30.4,0.844,0,2607,0.046267,0.000762,62.046,0.046266987171859,0.0040697812790061,0.003688983030678,5,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,declining
16,39,51642,5566,640,616,359,0.139053,17,87,0.012393,0.011928,0.006952,63.25,74817.7,21,0,33.1,0.849,0,7181,0.10778,0.001685,139.053,0.1077804887494674,0.0123930134386739,0.0119282754347236,4,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,stable
14,28,237191,10923,1240,1026,851,0.059193,17,1617,0.005228,0.004326,0.003588,6.750927,108022.1,24,0,13.6,0.486,1,14040,0.046051,0.006817,59.193,0.0460514943653005,0.0052278543452323,0.0043256278695228,4,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,rising
31,28,98414,7480,529,835,1509,0.105198,20,56,0.005375,0.008485,0.015333,131.22807,93391.6,21,0,19.9,0.711,0,10353,0.076005,0.000569,105.198,0.0760054463795801,0.0053752514886093,0.0084845652041376,7,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,stable
17,18,9610,1085,95,128,105,0.147034,22,15,0.009886,0.013319,0.010926,67.8125,88998.8,17,0,13.3,0.739,0,1413,0.112903,0.001561,147.034,0.1129032258064516,0.009885535900104,0.0133194588969823,4,22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,stable
4,46,46472,2328,285,188,211,0.064813,15,62,0.006133,0.004045,0.00454,36.952381,124734.7,11,1,21.1,0.459,1,3012,0.050095,0.001334,64.813,0.050094680667929,0.0061327250817696,0.0040454467206059,1,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,seasonal
26,43,271032,14353,2148,1864,1067,0.071696,2,496,0.007925,0.006877,0.003937,28.879276,86547.9,30,1,29.8,0.693,0,19432,0.052957,0.00183,71.696,0.0529568464240384,0.0079252634375276,0.0068774166888042,6,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,rising
